rmse,mae,mbe,r2,slope,intercept,resid_std,rmse_raw,mae_raw,mbe_raw,slope_raw,intercept_raw,mae_bin0,mbe_bin0,mae_bin1,mbe_bin1,mae_bin2,mbe_bin2,mae_bin3,mbe_bin3,mae_bin4,mbe_bin4,fold_id,training_time
2.1348132888318423,1.4283815922336396,0.03653321544982698,0.9075226745755467,0.9934191564661108,0.07449002804242788,2.1345006681521377,2.1348132888318423,1.4283815922336396,0.03653321544982698,0.9934191564661108,0.07449002804242788,1.1406985220180208,-1.0219024579331213,0.9340090783105719,-0.5660659160694872,1.2293388765029039,-0.40000576675657107,1.637796137962787,0.8747687146083106,1.9531850498219718,0.9633021247458716,0,44.82241082191467
2.7127755043132153,1.6212414660394348,-0.24934508738439626,0.8390876111346667,0.9409712610125414,0.08826644146994411,2.701291906514194,2.7127755043132153,1.6212414660394348,-0.24934508738439626,0.9409712610125414,0.08826644146994411,,,1.0038978328243968,-0.7872004840596436,1.1227626172174328,-0.6643410536029726,1.9066181290251882,0.8691441518306919,2.6538862892953863,0.39620199780108367,1,44.18459391593933
2.4893209386110025,1.5898385573172245,0.0073472297401696125,0.8630572731056559,0.9962979451466369,0.02758882301313559,2.4893100959145906,2.4893209386110025,1.5898385573172245,0.0073472297401696125,0.9962979451466369,0.02758882301313559,1.2176317251861624,-1.0756166847165989,0.7265632968337615,-0.40377802982244887,1.55570905986145,-1.0686481664058745,2.8111590961326702,1.694681842294115,2.023249481404687,1.0986960559771335,2,44.42669224739075
2.412504559236102,1.419788898965123,0.14864962868220802,0.870043821725178,1.0498044783737708,-0.12114630158142425,2.407920583455281,2.412504559236102,1.419788898965123,0.14864962868220802,1.0498044783737708,-0.12114630158142425,0.9178018678500443,-0.8541983500276403,0.781557927901771,-0.4932137389332333,1.404592265227663,-0.7711049209915826,1.6498776888958993,1.2668056545559392,2.059260582067924,1.327599421883871,3,44.26905107498169
2.0933750276634813,1.3669568728563968,-0.06154916486134962,0.8816671336989591,0.9872905535156982,0.003844757886430017,2.092470001397858,2.0933750276634813,1.3669568728563968,-0.06154916486134962,0.9872905535156982,0.003844757886430017,,,0.9767606923155842,-0.7515260926555425,1.1289436831491526,-0.2563294164619252,1.5611736697201557,0.9895447254509863,2.013274838941753,0.6021497612025417,4,43.882983684539795
2.2512160946559194,1.3787232604696864,-0.07939786898883991,0.8902601976074838,0.975325190001619,0.06447835673394486,2.2498155220457257,2.2512160946559194,1.3787232604696864,-0.07939786898883991,0.975325190001619,0.06447835673394486,1.065730692154406,-0.9927272514069754,0.5210947051583584,-0.23059936251895655,1.0666203686202347,-0.632711535143545,1.5139674150179907,0.34682518312561894,2.209949423564814,0.7830459251748806,5,43.50146007537842
2.6273027269999694,1.556384016517983,-0.009168396217707299,0.8381902908140185,1.0552231655598527,-0.3260341743741746,2.6272867296532882,2.6273027269999694,1.556384016517983,-0.009168396217707299,1.0552231655598527,-0.3260341743741746,1.2631124959217743,-1.1878565005044432,0.9056499101654452,-0.6166939745947192,1.4103479038031714,-0.6444161384777868,1.7185347002820386,0.7154369359272699,2.149484310977658,1.199434170858277,6,46.56154775619507
2.4003093275244263,1.5209810338166465,0.047035960277826236,0.8781542483627357,1.0029443861673573,0.029028285457078695,2.3998484298474994,2.4003093275244263,1.5209810338166465,0.047035960277826236,1.0029443861673573,0.029028285457078695,0.863618365435295,-0.7924943020149183,0.611220453052712,-0.32466293504022925,1.4678546296061448,-0.4934138435718577,1.446033958402247,0.6458417645549491,3.0066638984771004,1.2182363015544075,7,47.343228816986084
2.4520944839251895,1.6130928705458938,0.1515508873291532,0.8894899664237308,1.053884942176063,-0.17185865423549362,2.447406726853158,2.4520944839251895,1.6130928705458938,0.1515508873291532,1.053884942176063,-0.17185865423549362,1.1732325003045492,-1.0678993032341075,0.9627872809828316,-0.6502460883113963,1.3844000633340017,-0.4866966502047729,1.856443442718928,1.7365770154608253,2.2897578479981617,1.2879324703271406,8,46.83179187774658
2.5485469483459853,1.5448129158663357,0.13743790037743916,0.864336166224399,0.9836050690409865,0.22617761953276805,2.5448383782597026,2.5485469483459853,1.5448129158663357,0.13743790037743916,0.9836050690409865,0.22617761953276805,1.0713142926823727,-0.9520766681267283,0.7667867149956209,-0.23455356005941147,1.2205632224812135,-0.10591339785290195,2.3472296536818122,0.3183901990074018,2.3457916488329884,1.1303854182963355,9,47.64211344718933
