rmse,mae,mbe,r2,slope,intercept,resid_std,rmse_raw,mae_raw,mbe_raw,slope_raw,intercept_raw,mae_bin0,mbe_bin0,mae_bin1,mbe_bin1,mae_bin2,mbe_bin2,mae_bin3,mbe_bin3,mae_bin4,mbe_bin4,fold_id,training_time
2.149315169952831,1.4026060433095144,0.020842758617561952,0.9062620020416283,1.0435788403948147,-0.23119387852577145,2.1492141073430946,2.149315169952831,1.4026060433095144,0.020842758617561952,1.0435788403948147,-0.23119387852577145,1.2695838453943642,-1.2695838453943642,0.8652638879647924,-0.8180579539554804,1.2204444676808353,-0.544291436573445,1.5727304476330852,0.8480967375235164,1.8792280856131298,1.3002856700375347,0,0.2552149295806885
2.700839547815498,1.6428333441590515,-0.2940279354195616,0.8405004946893264,0.9921577133986879,-0.2488240057427129,2.684787111902382,2.700839547815498,1.6428333441590515,-0.2940279354195616,0.9921577133986879,-0.2488240057427129,,,1.1106375951779717,-1.1106375951779717,1.1708275413298699,-0.8026521827767406,1.8132479710550153,0.8233270280980842,2.5814535362937994,0.7687052262113068,1,0.25362300872802734
2.4912105151853052,1.5707713758977506,-0.008342873791515893,0.8628492951185236,1.0412485224002401,-0.23452314201083269,2.491196545322495,2.4912105151853052,1.5707713758977506,-0.008342873791515893,1.0412485224002401,-0.23452314201083269,1.2873954535914711,-1.2873954535914711,0.7133498488866078,-0.6200411258932504,1.4903724353159105,-1.1367251226052797,2.768106658475401,1.62609173530996,1.9823119393956963,1.3988695436104521,2,0.2545475959777832
2.4578990877549116,1.4662265755206678,0.08455682764980173,0.8651072083972561,1.0892214721856666,-0.404483425454071,2.4564441920150006,2.4578990877549116,1.4662265755206678,0.08455682764980173,1.0892214721856666,-0.404483425454071,1.074228653173893,-1.074228653173893,0.7690316743876879,-0.7321733680440499,1.4761457898264565,-0.9422729020562142,1.5787943575532892,1.1989658689054177,2.1047383000399313,1.5360068560217432,3,0.25405216217041016
2.0960144319113003,1.3439994629186063,-0.12420880345314568,0.8813685487217542,1.0349726122597043,-0.3063447778892847,2.0923309183599974,2.0960144319113003,1.3439994629186063,-0.12420880345314568,1.0349726122597043,-0.3063447778892847,,,1.0173696787746542,-0.988726647884179,1.1409783534056246,-0.4534637797259722,1.486944721828996,0.9273030501640248,1.896452271817313,0.8874296057379256,4,0.25373291969299316
2.2582680425525177,1.4149845436554538,-0.12816493303401263,0.889571599599169,1.020333494044369,-0.2477190061654202,2.2546281959459233,2.2582680425525177,1.4149845436554538,-0.12816493303401263,1.020333494044369,-0.2477190061654202,1.2722548695395677,-1.2722548695395677,0.5072351249087267,-0.5072351249087267,1.1293406817453158,-0.7913601796178042,1.4220467300127937,0.3318447289664162,2.194320120264752,1.064233130670169,5,0.251629114151001
2.6493801637486167,1.580331254025464,-0.0255471672954146,0.8354594650672887,1.0998252892724376,-0.5999711138116517,2.649256989102384,2.6493801637486167,1.580331254025464,-0.0255471672954146,1.0998252892724376,-0.5999711138116517,1.370847190970831,-1.370847190970831,0.8401651552725742,-0.8401651552725742,1.4362014144674127,-0.7572766536990937,1.634135390112137,0.7313030675147365,2.209953492376392,1.4508112682977246,6,0.2525186538696289
2.4272403635480266,1.538481200227804,0.034662469401696296,0.8754047353503172,1.045975731878193,-0.24709100498577996,2.4269928503503535,2.4272403635480266,1.538481200227804,0.034662469401696296,1.045975731878193,-0.24709100498577996,1.0061590828971356,-1.0061590828971356,0.5643149056396574,-0.5643149056396574,1.47915946000977,-0.6206791039135003,1.3991183278077683,0.7280566541762322,3.0279800177145733,1.6267414150370847,7,0.2501688003540039
2.5231123924930587,1.6326850398276156,0.14783502956125957,0.8829960554181084,1.1090852857707494,-0.507284245894482,2.5187776696617488,2.5231123924930587,1.6326850398276156,0.14783502956125957,1.1090852857707494,-0.507284245894482,1.310276402796659,-1.310276402796659,0.9048381393778989,-0.8944450066268519,1.338655830402962,-0.6338521533827312,1.6548742835300065,1.5733157059681078,2.3705477503128614,1.6726691991334361,8,0.24997925758361816
2.5459461429340258,1.5096888044438979,0.09114236543234197,0.8646129162354,1.031617659243204,-0.08145612824701409,2.544314216433191,2.5459461429340258,1.5096888044438979,0.09114236543234197,1.031617659243204,-0.08145612824701409,1.194228070084965,-1.194228070084965,0.6417691250454934,-0.5096821402494547,1.2393483339871512,-0.2915157010759603,2.28080627896756,0.299591022659086,2.252853230987202,1.433635306766823,9,0.24989700317382812
