rmse,mae,mbe,r2,slope,intercept,resid_std,rmse_raw,mae_raw,mbe_raw,slope_raw,intercept_raw,mae_bin0,mbe_bin0,mae_bin1,mbe_bin1,mae_bin2,mbe_bin2,mae_bin3,mbe_bin3,mae_bin4,mbe_bin4,fold_id,training_time
36.955884921478905,24.840195362924838,0.07178200688517239,0.9055393389214121,0.9513535520275495,56.06850629039809,36.95581520780024,36.955884921478905,24.840195362924838,0.07178200688517239,0.9513535520275495,56.06850629039809,30.163762850556687,-9.888985765656908,24.201113849717974,-8.255947562648009,9.287613002164344,1.1375461774221347,29.641227658273518,12.979056385584997,26.709026283417188,2.956849145552088,0,8.576173782348633
35.1121782964369,21.199712381327743,-0.285398276146811,0.9217974204376979,1.0124604237269539,-14.479504419761497,35.11101839230452,35.1121782964369,21.199712381327743,-0.285398276146811,1.0124604237269539,-14.479504419761497,33.547166559280235,-16.391909328024845,21.68010923307491,2.7479445473423487,4.2707256102009845,-0.27084234048849276,19.86328637005385,-1.9977166673074862,27.08461018205399,13.001034285703927,1,9.406046867370605
26.201272476901575,18.02038740650349,-1.4430244574181825,0.9523323145019518,0.9957601413816801,3.447227081669098,26.16150530501127,26.201272476901575,18.02038740650349,-1.4430244574181825,0.9957601413816801,3.447227081669098,24.663997561924894,-12.449934670924085,20.50248423197873,-1.06324912448963,4.0932918503361355,2.563433414592533,18.2714160193185,2.422776734210885,20.2183010953705,1.457266119715028,2,9.503080368041992
30.071751071783286,20.131418870734375,0.25402392502130006,0.9374099084693901,1.0266743933909666,-30.14492486167319,30.070678149466733,30.071751071783286,20.131418870734375,0.25402392502130006,1.0266743933909666,-30.14492486167319,20.54622397829484,-13.230034053909328,24.347448010750508,-9.332080270966848,7.324805745446279,1.9487226554465127,25.486439755900598,10.169841109116573,22.97166688606955,11.355115256613386,3,10.505680322647095
33.38956691353528,21.678809628539206,-0.04525144959494996,0.9099628775390215,1.0203547705382197,-23.398683077381293,33.3895362498457,33.38956691353528,21.678809628539206,-0.04525144959494996,1.0203547705382197,-23.398683077381293,30.034237865626984,-22.529581532493687,22.18258668545908,-4.253009797408251,6.500983375087377,-0.9851480072450484,25.16113804606699,11.955453049617779,21.56995863668686,11.65400114092884,4,9.357844352722168
39.130933586842986,24.3545876663597,2.097965844256678,0.9069502212539917,1.0984230341730028,-110.73297844127205,39.074652944002565,39.130933586842986,24.3545876663597,2.097965844256678,1.0984230341730028,-110.73297844127205,28.438530166350706,-19.64646993782421,29.42072278510899,-12.909115292542479,3.96766333105699,-2.2703378162992816,20.428860139442435,11.733293823353902,38.477695820047785,29.999469357906914,5,7.982998371124268
30.54461885915038,20.459658082216077,-1.0396322417018158,0.9376847030128513,1.0136106153553934,-16.64961995864428,30.526921005119057,30.54461885915038,20.459658082216077,-1.0396322417018158,1.0136106153553934,-16.64961995864428,26.821590021229575,-17.410873045975194,18.392163226715496,-7.781456456272434,7.545728851076703,3.776506530597956,29.670506085309686,11.633732716274643,18.094590951915038,3.2500792304124064,6,8.095433950424194
33.41618454378357,22.751764513356452,1.0094166600342904,0.9143972383008128,1.0340719214842653,-37.883459344314815,33.400935128685326,33.41618454378357,22.751764513356452,1.0094166600342904,1.0340719214842653,-37.883459344314815,28.88268947231987,-21.882111809522755,28.962015160141384,-4.366408481814199,9.284606786627988,1.8541514958712404,19.031976063472786,12.229638534937903,27.734312678087825,15.256585074013076,7,7.6729888916015625
27.974423725308352,20.552328837675468,-2.677437516215317,0.9459853397395674,0.981324503022303,18.836432382428256,27.84599991219309,27.974423725308352,20.552328837675468,-2.677437516215317,0.981324503022303,18.836432382428256,28.463257599975442,-7.3576000487413955,16.513608731686045,-11.834368889389197,5.375293393154282,-1.468353394148705,24.00759576405026,5.9587107229530085,24.39981873668836,-0.011887889372001855,8,7.7527289390563965
27.572833397089205,19.978197106272784,2.5238352339406287,0.9468096502061768,1.0365618964331889,-39.713476994256325,27.457082824938954,27.572833397089205,19.978197106272784,2.5238352339406287,1.0365618964331889,-39.713476994256325,27.022957526270343,-4.26644298612473,19.176713383479502,-4.759243450902003,6.227585549462995,0.4562376667726151,18.005577306658296,6.1288338710078545,28.735799828313954,14.551967917561846,9,8.122053146362305
