rmse,mae,mbe,r2,slope,intercept,resid_std,rmse_raw,mae_raw,mbe_raw,slope_raw,intercept_raw,mae_bin0,mbe_bin0,mae_bin1,mbe_bin1,mae_bin2,mbe_bin2,mae_bin3,mbe_bin3,mae_bin4,mbe_bin4,fold_id,training_time
2.389914639174621,1.5687016985960187,0.014135112474503572,0.8949112606773469,1.0546643981949269,-0.3107217005722367,2.3898728378590546,2.389914639174621,1.5687016985960187,0.014135112474503572,1.0546643981949269,-0.3107217005722367,0.9837437695125821,-0.8605313917567969,1.3065923659564065,-1.1826245984339852,1.3822136779852716,-0.42917806637040673,1.6273453959395932,1.1791896244556201,2.161434656076752,1.2271597804008014,0,0.6643924713134766
2.78538990330356,1.7213136125496902,0.22731324237736975,0.804215018853585,1.0389382372549014,0.02411465692810566,2.776098990177638,2.78538990330356,1.7213136125496902,0.22731324237736975,1.0389382372549014,0.02411465692810566,,,1.00966960885866,-0.8611376282182414,1.2394164039000461,-0.5904880764745762,1.6780434630297223,1.4928608572288775,2.8606724262203542,1.666241110795671,1,0.6375532150268555
2.991634648926014,1.8348270833468863,0.05561247654913073,0.8167489473830534,1.0453409241725056,-0.20120743978853461,2.9911177049903515,2.991634648926014,1.8348270833468863,0.05561247654913073,1.0453409241725056,-0.20120743978853461,1.814461908277956,-1.6493983964084116,0.6602198551161377,-0.5589848982559263,1.2791425851068199,-0.9313298814095806,1.7625795663299884,1.2956799021963064,3.0140483662719424,1.6998421502354997,2,0.6375751495361328
2.423227202618579,1.6143174184969298,0.04311855158485129,0.8753223929422796,1.0623390420366459,-0.30457204685937,2.4228435496374687,2.423227202618579,1.6143174184969298,0.04311855158485129,1.0623390420366459,-0.30457204685937,1.2080551336534593,-1.1110399196765026,0.8625829358741571,-0.7864791259859751,1.0849765300951126,-0.7056071640216579,1.6691366349305052,0.753440507517353,2.686626060713773,1.5748869181218537,3,0.63352370262146
2.3736938331486312,1.599821087116922,-0.5732744840011266,0.8810524053844777,0.980269011298592,-0.45115124184039956,2.303427615429034,2.3736938331486312,1.599821087116922,-0.5732744840011266,0.980269011298592,-0.45115124184039956,1.5067957497294149,-1.3809486792024879,0.7917724609147014,-0.7192913211113631,1.4825961820534925,-0.6782250505578686,1.9261477773953568,-1.3826296495856913,2.1910833997769514,0.3299864720129208,4,0.6411178112030029
2.3810775893295886,1.6128392602691557,-0.04708857833047991,0.8732146399201637,1.0364629560167864,-0.2547515042018249,2.380611928097147,2.3810775893295886,1.6128392602691557,-0.04708857833047991,1.0364629560167864,-0.2547515042018249,,,1.2226668093977953,-1.089928945322897,1.21233714288554,-0.5649176606258053,1.8298544734861986,0.9456985431977731,2.275098248495156,1.270120328451262,5,0.6406140327453613
2.7753139588705804,1.761863379702928,0.014932873389540016,0.80731677445917,1.0175262691657083,-0.08106849309862785,2.775273784619136,2.7753139588705804,1.761863379702928,0.014932873389540016,1.0175262691657083,-0.08106849309862785,1.3230679495924895,-1.2307069564523208,0.8956978977577142,-0.7913245235836509,1.5425068643776996,-1.0589124368401532,2.216700518511304,1.3675636252709569,2.5931008571840275,1.5376788888743351,6,0.6420207023620605
2.12296654170598,1.4920087940961415,-0.12593643696823206,0.9001344922859665,0.9873576830083225,-0.05218218245371187,2.119227913898549,2.12296654170598,1.4920087940961415,-0.12593643696823206,0.9873576830083225,-0.05218218245371187,1.1364545148830156,-0.9757684968904405,0.7756459147753745,-0.696367333594452,1.1275786039177271,-0.5764291071292934,2.009186507682249,1.5570378924572905,2.168764538334768,0.4814515782365384,7,0.6459946632385254
2.2640828207836483,1.554301619161054,-0.022444885285498702,0.8941538372710308,0.9923286329142738,0.02211271904767731,2.263971564859453,2.2640828207836483,1.554301619161054,-0.022444885285498702,0.9923286329142738,0.02211271904767731,,,1.0490907274822803,-0.8838317296703587,1.1927756731930215,-0.045855827463038276,1.769659846868346,0.8598305061971111,2.3123179986368205,0.6981329121949655,8,0.640131950378418
2.3767676780566918,1.5016729888662064,-0.05293356706090168,0.8764378899845441,0.997444494004943,-0.03809898021423752,2.3761781568167835,2.3767676780566918,1.5016729888662064,-0.05293356706090168,0.997444494004943,-0.03809898021423752,1.5535692572518838,-1.4416596490869324,0.6756956507546208,-0.5514807956234653,1.144235672191158,-0.5671393231751375,1.6104939212607565,0.5872317593556078,2.1859924427477346,1.0429475560635548,9,0.6452767848968506
