rmse,mae,mbe,r2,slope,intercept,resid_std,rmse_raw,mae_raw,mbe_raw,slope_raw,intercept_raw,mae_bin0,mbe_bin0,mae_bin1,mbe_bin1,mae_bin2,mbe_bin2,mae_bin3,mbe_bin3,mae_bin4,mbe_bin4,fold_id,training_time
51.57746322742909,36.005116075410875,-5.6550845562253995,0.8127114983933544,1.0284037217458197,-38.398062514118465,51.26650691863784,51.6323488882749,36.188012991845014,-6.105494001983929,1.0123782726041664,-20.380379162276085,72.23728051186677,-67.71824176103564,20.099344958950706,-4.273713625045988,14.356463675025687,11.308370403070388,39.50056471434962,14.182918442836183,35.31204425791314,13.125323400420632,0,176.0535044670105
52.56904073039405,33.153597972111974,0.5846535984211414,0.7909458455865434,0.9804683634355099,22.85911392598723,52.56578947836399,52.86519595862532,33.543058501695114,0.2231892048782594,0.9746119366932122,29.18566997578796,56.56652965772843,-49.89797729534791,27.959482025893344,7.464768284485327,17.272882517269373,11.416590325316323,27.021783166204575,11.482281508953065,38.0517215190915,21.100786681130348,1,192.31691718101501
50.68439733054912,33.70918442050516,2.5649941234258784,0.8136350889569585,0.9577032361583718,50.87578470292692,50.61945216917864,51.15128198139654,34.3293902452918,1.9705608349804764,0.9488781916138654,60.39158622703485,51.28737727966836,-40.88285632634502,33.45240966096266,-6.01667575823559,12.621726975554067,7.554985639201431,42.306081949697614,38.18598002755816,28.271970264260368,6.274520910050316,2,202.57033157348633
51.12553413530562,34.20634164597997,-0.2285572845347903,0.8340227581935125,1.0437876851878425,-50.12210370416415,51.12502324877697,51.73697909265845,34.664063045234755,-0.7127406497109778,1.036673087897159,-42.51736954225021,60.71599470470677,-54.97481968621774,27.886265653699816,12.179505151992682,14.841878840989224,-1.9046230978286156,36.90527287235881,30.86077543444578,29.175394430909535,11.401752511387492,3,202.2473225593567
49.380484339364344,33.89750081117137,2.290020847224351,0.8174918555894699,0.9683498798784631,38.188085879126675,49.32735587997278,49.72645218218733,34.24853900101866,1.8295198433781994,0.9666391498023895,39.68328459281838,56.182276624492765,-44.569021705255054,26.917281059580397,-1.305551192492879,19.81154429585906,11.651311013255023,37.069566143188155,28.442918287876363,30.77025708847244,11.011505382778322,4,202.30858731269836
45.83108444484723,31.789800926765597,-1.941561906409215,0.8487256297429694,1.0128173784145449,-16.701728172127332,45.789940366354465,46.03563916298139,31.872683393727943,-2.318101445436747,1.0024290310041102,-5.116226259700852,55.14616408939424,-49.21075278568521,24.498914147064273,17.2532002789483,9.977708666908551,-3.8193297209854107,38.36741135236403,13.052181358152117,27.705066196311964,11.841843364640523,5,201.65454578399658
53.22271777146344,35.893751329235634,2.2631616905155982,0.789370598002241,0.9510388844830506,58.67725510329933,53.17457838237584,53.047309503132546,35.61660658683483,1.9482333612050295,0.944578875198092,65.8231477774466,50.58120694026341,-30.817137126455894,40.18693275808509,-6.318513280676343,15.600514201810892,8.72415823759396,39.74685164155285,23.156412957823648,31.133483868756645,14.955951193282154,6,202.3754358291626
60.420213099919806,36.299735763358946,0.2309839954193964,0.7444861913204168,0.9651449430822332,40.60916512682047,60.419771577138405,60.93381092270122,36.25772834402862,-0.2464219855225691,0.9486367622631,59.28034357552474,66.82789388426147,-57.55903874737606,27.0171226098722,0.6111071505702372,19.423222075871156,13.91432540342488,36.50056150377454,23.22933985803759,32.76945235101248,17.770847978516077,7,198.08924770355225
54.08510347963307,36.50748880307791,3.9012177656339695,0.8189785662393537,1.0451256736521282,-48.11279589069045,53.94422043507273,53.829674472592096,36.63853730956553,3.1487767693859494,1.0308601685868504,-32.44535267041874,61.93677913811624,-54.74254143662937,29.148953053534598,12.40456498979991,22.611240493051355,19.46214458198671,33.24792709779698,14.383861042905497,35.84954538222256,27.935581127960727,8,200.22687363624573
65.44235340209221,39.393838055545295,-4.009828273468323,0.7390216601205131,1.054496044577395,-66.63057167643751,65.31939142415233,65.03870297477292,39.414800491563774,-4.344424239294412,1.0449146234531546,-55.97030117034706,81.06611381126677,-77.75577734293363,24.78813328426206,2.662039962664865,35.574454559052036,17.405058538790506,19.782763530588625,11.919358623376223,43.935809247721856,25.897104027292404,9,200.78594136238098
