exp_id,target,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,mbe_mean,mbe_std,mbe_ci_lower,mbe_ci_upper,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,slope_mean,slope_std,slope_ci_lower,slope_ci_upper,intercept_mean,intercept_std,intercept_ci_lower,intercept_ci_upper,resid_std_mean,resid_std_std,resid_std_ci_lower,resid_std_ci_upper,rmse_raw_mean,rmse_raw_std,rmse_raw_ci_lower,rmse_raw_ci_upper,mae_raw_mean,mae_raw_std,mae_raw_ci_lower,mae_raw_ci_upper,mbe_raw_mean,mbe_raw_std,mbe_raw_ci_lower,mbe_raw_ci_upper,slope_raw_mean,slope_raw_std,slope_raw_ci_lower,slope_raw_ci_upper,intercept_raw_mean,intercept_raw_std,intercept_raw_ci_lower,intercept_raw_ci_upper,mae_bin0_mean,mae_bin0_std,mae_bin0_ci_lower,mae_bin0_ci_upper,mbe_bin0_mean,mbe_bin0_std,mbe_bin0_ci_lower,mbe_bin0_ci_upper,mae_bin1_mean,mae_bin1_std,mae_bin1_ci_lower,mae_bin1_ci_upper,mbe_bin1_mean,mbe_bin1_std,mbe_bin1_ci_lower,mbe_bin1_ci_upper,mae_bin2_mean,mae_bin2_std,mae_bin2_ci_lower,mae_bin2_ci_upper,mbe_bin2_mean,mbe_bin2_std,mbe_bin2_ci_lower,mbe_bin2_ci_upper,mae_bin3_mean,mae_bin3_std,mae_bin3_ci_lower,mae_bin3_ci_upper,mbe_bin3_mean,mbe_bin3_std,mbe_bin3_ci_lower,mbe_bin3_ci_upper,mae_bin4_mean,mae_bin4_std,mae_bin4_ci_lower,mae_bin4_ci_upper,mbe_bin4_mean,mbe_bin4_std,mbe_bin4_ci_lower,mbe_bin4_ci_upper,repeat_id_mean,repeat_id_std,repeat_id_ci_lower,repeat_id_ci_upper,n_splits_requested_mean,n_splits_requested_std,n_splits_requested_ci_lower,n_splits_requested_ci_upper,n_splits_used_mean,n_splits_used_std,n_splits_used_ci_lower,n_splits_used_ci_upper,n_bins_raw_mean,n_bins_raw_std,n_bins_raw_ci_lower,n_bins_raw_ci_upper,n_bins_merged_mean,n_bins_merged_std,n_bins_merged_ci_lower,n_bins_merged_ci_upper,bins_merged_mean,bins_merged_std,bins_merged_ci_lower,bins_merged_ci_upper
E07_stability_nj4,T,57.65579618174926,1.9870754764163605,57.53248883771402,57.7791035257845,37.6462456707317,1.1459494870323224,37.57513413555271,37.717357205910695,6.257889832435714,1.9159484643906834,6.138996252772357,6.37678341209907,0.9084331433758005,0.006373416930362906,0.9080376429917237,0.9088286437598773,1.1035730895678182,0.014642090673670278,1.102664479233927,1.1044816999017093,-113.42164202085586,18.009139749044827,-114.53919352665929,-112.30409051505242,57.285158350952635,1.929076218866136,57.16545013261212,57.40486656929315,57.65579618174926,1.9870754764163605,57.53248883771402,57.7791035257845,37.6462456707317,1.1459494870323224,37.57513413555271,37.717357205910695,6.257889832435714,1.9159484643906834,6.138996252772357,6.37678341209907,1.1035730895678182,0.014642090673670278,1.102664479233927,1.1044816999017093,-113.42164202085586,18.009139749044827,-114.53919352665929,-112.30409051505242,44.99420299234644,3.216825076758784,44.79458392344401,45.193822061248866,-38.29762547022086,4.610893314270947,-38.583753005365104,-38.01149793507661,29.716387130885902,1.8188646253149259,29.603518058337276,29.82925620343453,-7.458438986957452,2.5791929289341047,-7.618489993371611,-7.298387980543293,32.53732840046559,2.0814872436947045,32.40816236389102,32.66649443704016,8.102174618503522,2.385426610190454,7.954147720086939,8.250201516920106,27.474294781448336,1.37786710726674,27.388791671250935,27.559797891645736,11.893111740505903,1.8090953753822832,11.780848895690802,12.005374585321004,54.527523244373874,3.94755611775996,54.28255889043353,54.77248759831422,52.32425253453794,4.05865726539804,52.07239383380649,52.576111235269394,499.5,288.8194360957494,481.5774006858812,517.4225993141189,10.0,0.0,,,10.0,0.0,,,206.915,2.9588054227220706,206.7313922596182,207.0986077403818,24.0,0.0,,,1.0,0.0,,
E07_stability_nj4,P,3.4838801966501243,0.13224552535632847,3.4756737421466233,3.4920866511536253,2.2971918727783205,0.06598643340790177,2.29309710539658,2.301286640160061,1.1457746776916091,0.08287738428824645,1.1406317476628003,1.150917607720418,0.8391725857935528,0.012363798125120245,0.8384053541875617,0.8399398173995439,1.0642700169798323,0.009837123723543222,1.0636595773595499,1.0648804566001147,0.4475222249933787,0.13848611621140475,0.4389285125861477,0.4561159374006097,3.2895159485775562,0.11970950222343027,3.2820874130487634,3.296944484106349,3.4838801966501243,0.13224552535632847,3.4756737421466233,3.4920866511536253,2.2971918727783205,0.06598643340790177,2.29309710539658,2.301286640160061,1.1457746776916091,0.08287738428824645,1.1406317476628003,1.150917607720418,1.0642700169798323,0.009837123723543222,1.0636595773595499,1.0648804566001147,0.4475222249933787,0.13848611621140475,0.4389285125861477,0.4561159374006097,1.4265828089473944,0.10127399327574943,1.4202982831309938,1.432867334763795,-1.3598031609136552,0.10314604070383043,-1.3662038560447116,-1.3534024657825987,1.7702325425388823,0.0685927228065561,1.765976042687817,1.7744890423899475,0.35380402054643545,0.08688101217868831,0.348412646647459,0.3591953944454119,1.7586214310460977,0.10135048372470884,1.7523321586389322,1.7649107034532632,1.2166602092610534,0.11654739162878003,1.2094278975111759,1.223892521010931,2.05376624384087,0.11340686754670266,2.046728816325656,2.0608036713560844,1.1832032241687362,0.14640214262376486,1.1741182852309553,1.1922881631065172,4.084135453991307,0.21133016653690878,4.071021426940263,4.0972494810423505,3.750324189875913,0.22565614058538222,3.7363211690087805,3.764327210743046,499.5,288.8194360957494,481.5774006858812,517.4225993141189,10.0,0.0,,,10.0,0.0,,,206.772,3.038296767474706,206.58345944920833,206.96054055079165,24.0,0.0,,,1.0,0.0,,
