exp_name,n_folds,T_rmse_mean,T_rmse_std,T_mae_mean,T_mae_std,T_r2_mean,T_r2_std,T_slope_mean,T_slope_std,T_intercept_mean,T_intercept_std,T_bias_mean_mean,T_bias_mean_std,T_resid_std_mean,T_resid_std_std,P_rmse_mean,P_rmse_std,P_mae_mean,P_mae_std,P_r2_mean,P_r2_std,P_slope_mean,P_slope_std,P_intercept_mean,P_intercept_std,P_bias_mean_mean,P_bias_mean_std,P_resid_std_mean,P_resid_std_std
exp1_baseline,5,45.69251871684556,4.174133546851557,33.4232609798562,4.283083589435124,0.8810333965502078,0.023394149213392848,1.0322432525169498,0.02948734315730069,-34.524972008041004,36.09892098856784,2.3744440616609013,9.76960553292092,44.869219105558045,3.7705646929728953,2.85230901832366,0.4197413445892176,2.0195710209334883,0.3087366515090828,0.8399278331140971,0.05361089903130816,1.0610577429127117,0.0995792984104762,-0.39638055961566343,1.341169217584662,-0.059240172028075036,0.6833197600670952,2.7941161995623447,0.3733674965358551
exp2_aug_only,5,45.8486716557312,3.9922645611714236,33.64473506996076,3.8717149320989503,0.8799994636637238,0.024673734944022974,1.0212723640943928,0.019954622356688583,-22.74052724906346,21.919120827158075,1.669484745992052,10.545452314117766,44.91982830882513,3.5681948830752166,2.8306221067532356,0.4538202747431126,1.9998467582336965,0.3069421753167276,0.8416626264022391,0.05628546663405968,1.0522366853293268,0.09257661424033949,-0.3515363295426779,1.2983913442795827,-0.061807801837010866,0.6700062627464015,2.7742012441221364,0.41364814325543336
exp3_corr_only,5,45.562929645419096,4.090545354078067,33.35347942426023,4.27372407912055,0.8816965205390556,0.023182242094415818,1.0188078896859327,0.028583917341389136,-19.08456290434492,35.385417780408524,2.4072654896912247,9.643597581943345,44.753473624239064,3.732176177493095,2.8347111369453137,0.4315297254253741,1.9938821402423226,0.3210139055726685,0.8414409618052945,0.05439437800801501,1.0444592011134206,0.0972195596999008,-0.2851785917030158,1.3225626809570628,-0.061402010078844695,0.659785788956073,2.7807458324264247,0.38547684042470354
exp4_aug_corr,5,45.76245781437759,3.9349388672536025,33.59804317712936,3.8333350144893443,0.8804284217378037,0.024592185757493064,1.0097079234535318,0.01866578044817475,-9.450573956088737,20.847914491111432,1.6881773634497859,10.431714547040945,44.84912547478998,3.5534008811413496,2.8165145016180215,0.46372590430355703,1.9795602930325509,0.31331545032648506,0.8428524984918877,0.056885915447301594,1.0386755700238024,0.09040265259616638,-0.26029371225585524,1.2814866354156635,-0.06297374874020592,0.6498750432519153,2.763643284131951,0.42418072085539443
exp5_stacking,5,46.24759928790378,3.7536369414328594,34.23959566298496,3.292212136880569,0.877782902503224,0.025179374409622087,0.9780099510319342,0.02404756314882975,25.71251550374968,29.515385345143414,0.4009710113323826,9.3253191100836,45.554332787016335,3.5708785913231487,2.8687472301505803,0.5122142201170208,1.947166570539407,0.3987994707198685,0.8362909561197093,0.06173123877816092,0.9849311164515647,0.10238651809994405,0.1915952159838053,1.3362670076178318,0.012030982781020416,0.5621578635310117,2.834047223162885,0.4671136122820292
