exp_name,n_folds,T_rmse_mean,T_rmse_std,T_mae_mean,T_mae_std,T_r2_mean,T_r2_std,T_slope_mean,T_slope_std,T_intercept_mean,T_intercept_std,T_bias_mean_mean,T_bias_mean_std,T_resid_std_mean,T_resid_std_std,P_rmse_mean,P_rmse_std,P_mae_mean,P_mae_std,P_r2_mean,P_r2_std,P_slope_mean,P_slope_std,P_intercept_mean,P_intercept_std,P_bias_mean_mean,P_bias_mean_std,P_resid_std_mean,P_resid_std_std
exp5_stacking,5,46.24759928790378,3.7536369414328594,34.23959566298496,3.292212136880569,0.877782902503224,0.025179374409622087,0.9780099510319342,0.02404756314882975,25.71251550374968,29.515385345143414,0.4009710113323826,9.3253191100836,45.554332787016335,3.5708785913231487,2.8687472301505803,0.5122142201170208,1.947166570539407,0.3987994707198685,0.8362909561197093,0.06173123877816092,0.9849311164515647,0.10238651809994405,0.1915952159838053,1.3362670076178318,0.012030982781020416,0.5621578635310117,2.834047223162885,0.4671136122820292
