T_rmse,T_mae,T_r2,T_slope,T_intercept,T_bias_mean,T_resid_std,fold_id,P_rmse,P_mae,P_r2,P_slope,P_intercept,P_bias_mean,P_resid_std
46.710906383483724,38.507884926318106,0.9018889934473452,1.0485663574954516,-40.578412116083655,15.080669784734697,44.26275826934417,0,2.358331902965217,1.7840688164232208,0.9236033634961018,1.145985141279248,-1.148499085597753,-0.13255822940647138,2.357438672894253
39.74236215492679,28.85550948820247,0.9095395548933058,1.004836729179205,-6.06622612431579,-0.5825224544608691,39.78594118630521,1,2.34276517339578,1.6300156263264443,0.8721109199154873,1.0153646336840407,-0.29263921709614404,-0.18933992579284936,2.3379131900121455
48.43233155040022,34.1194078397848,0.856911485369741,1.0324682004524754,-50.40390018603716,-13.443271447352256,46.58525502167949,2,2.9960896758991957,1.9664926001419345,0.8150362619731352,1.0794980898145443,-0.9338097615161347,-0.5309433614492209,2.952220090512445
44.39427510635417,30.821122496243575,0.8744520170099976,1.000019927169853,0.18206558240694903,0.20504981001003023,44.447255884134414,3,3.3269861774597556,2.3299265369795856,0.7808334340284997,1.1097936491183362,-1.2556512672181164,-0.5440496829077731,3.2861536231478716
49.96348308349109,35.91975059925483,0.8572052675982301,1.0204706061749793,-16.83616340128765,7.087498037028659,49.51793118266237,4,3.1289376040462313,2.2887302112972963,0.8167291525979716,0.9105419127504644,1.8729176837147588,1.0878521903712604,2.937280644043968
